 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
80,92363700,8,4,56,11601,20,0,7.0,5.656854249,10135,0,2900.25,4871.82583,126.2075902,0.12992117,8396700.0,26500000.0,88300000,4,92000000,13100000.0,33200000.0,88300000,4,392226,130742.0,202656.2731,364204,184,0,0,0,0,172,92,0.086614114,0.043307057,0,10135,897.1538462,2804.564846,7865583.974,0,0,0,0,1,0,0,0,0,971.9166667,7.0,2900.25,172,0,0,0,0,0,0,8,56,4,11601,256,229,6,20,3684903.0,0.0,3684903,3684903,88300000.0,0.0,88300000,88300000,DDoS
54521,4094215,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,8.792894364,1.465482394,818843.0,1814029.448,4063848,0,0,0.0,0.0,0,0,4076894,1019223.5,2029758.973,4063848,0,0,0,0,0,20,100,0.244247066,1.221235328,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,48823,2,2,58,146,29,29,29.0,0.0,73,73,73.0,0.0,4178.358561,81.92859923,16274.33333,28104.83375,48727,48,48,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0,0,0,64,40,40.96429961,40.96429961,29,73,46.6,24.09979253,580.8,0,0,0,0,0,0,0,0,1,58.25,29.0,73.0,64,0,0,0,0,0,0,2,58,2,146,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,89403009,8,6,56,11607,20,0,7.0,5.656854249,4380,0,1934.5,2177.344966,130.4542222,0.156594282,6877154.538,24400000.0,88000000,1,88200000,12600000.0,33300000.0,88000000,1,1222950,244590.0,546403.4547,1222026,2,0,0,0,0,172,132,0.089482447,0.067111835,0,4380,777.9333333,1627.46176,2648631.781,0,0,0,0,1,0,0,0,0,833.5,7.0,1934.5,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,141031.0,0.0,141031,141031,88000000.0,0.0,88000000,88000000,DDoS
80,859084,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,13541.1671,10.47627473,107385.5,302335.5299,855624,41,2918,1459.0,1994.041123,2869,49,859038,171807.6,382266.8657,855624,47,0,0,0,0,72,132,3.492091577,6.984183153,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53,23937,2,2,70,186,35,35,35.0,0.0,93,93,93.0,0.0,10694.74036,167.1053181,7979.0,13809.64141,23925,3,9,9.0,0.0,9,9,3,3.0,0.0,3,3,0,0,0,0,40,40,83.55265906,83.55265906,35,93,58.2,31.76790834,1009.2,0,0,0,0,0,0,0,0,1,72.75,35.0,93.0,40,0,0,0,0,0,0,2,70,2,186,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,84766890,9,6,62,11607,20,0,6.888888889,5.30199124,5840,0,1934.5,2538.919278,137.6598811,0.176955885,6054777.857,21400000.0,80300000,3,84700000,10600000.0,28200000.0,80300000,3,35754,7150.8,15318.33433,34544,4,0,0,0,0,192,132,0.106173531,0.070782354,0,5840,729.6875,1754.344767,3077725.563,0,0,0,0,1,0,0,0,0,778.3333333,6.888888889,1934.5,192,0,0,0,0,0,0,9,62,6,11607,256,229,7,20,4454897.0,0.0,4454897,4454897,80300000.0,0.0,80300000,80300000,DDoS
443,467124,12,8,521,4215,188,0,43.41666667,68.10347519,1418,0,526.875,630.9807417,10138.63557,42.81518398,24585.47368,54159.03351,237075,1,467124,42465.81818,69179.01198,237075,15,185774,26539.14286,34300.4656,73853,4,0,0,0,0,404,264,25.68911039,17.12607359,0,1418,225.5238095,447.9560937,200664.6619,0,0,0,1,0,0,0,0,0,236.8,43.41666667,526.875,404,0,0,0,0,0,0,12,521,8,4215,29200,340,5,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
59353,52177,7,2,11607,26,5840,0,1658.142857,2288.49415,20,6,13.0,9.899494937,222952.642,172.4897944,6522.125,17438.86705,49654,4,52177,8696.166667,20076.90749,49654,43,4,4.0,0.0,4,4,0,0,0,0,164,40,134.1587289,38.33106541,0,5840,1163.3,2031.339572,4126340.456,0,0,0,1,0,0,0,0,0,1292.555556,1658.142857,13.0,164,0,0,0,0,0,0,7,11607,2,26,8192,256,5,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
50599,4083350,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,8.816290546,1.469381758,816670.0,1821423.816,4074928,1,0,0.0,0.0,0,0,4082937,1020734.25,2036131.505,4074928,1,0,0,0,0,20,100,0.24489696,1.224484798,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,48402,1,1,51,99,51,51,51.0,0.0,99,99,99.0,0.0,3099.045494,41.32060659,48402.0,0.0,48402,48402,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,20.66030329,20.66030329,51,99,67.0,27.71281292,768.0,0,0,0,0,0,0,0,0,1,100.5,51.0,99.0,32,0,0,0,0,0,0,1,51,1,99,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,86979601,8,6,56,11601,20,0,7.0,5.656854249,5840,0,1933.5,2189.772933,134.0199296,0.16095728,6690738.538,22400000.0,81200000,5,86900000,12400000.0,30400000.0,81200000,5,68167,13633.4,21703.60534,49884,14,0,0,0,0,172,132,0.091975589,0.068981691,0,5840,777.5333333,1633.102694,2667024.41,0,0,0,0,1,0,0,0,0,833.0714286,7.0,1933.5,172,0,0,0,0,0,0,8,56,6,11601,256,229,6,20,1883.0,0.0,1883,1883,43500000.0,53400000.0,81200000,5728872,DDoS
80,1495072,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,7780.896171,5.350912866,213581.7143,564607.0309,1493990,4,823,411.5,562.149891,809,14,1494946,373736.5,746835.7449,1493990,4,0,0,0,0,72,112,2.006592325,3.344320541,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,137017,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,175.1607465,29.19345775,45672.33333,78247.53198,136023,3,137017,45672.33333,78247.53198,136023,3,0,0.0,0.0,0,0,0,0,0,0,80,0,29.19345775,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,26059581,6,6,454,1782,430,0,75.66666667,173.6037634,1770,0,297.0,721.6256647,85.80337497,0.460483229,2369052.818,4165326.882,10000000,84,20100000,4022197.8,5470690.135,10000000,313,26000000,5207175.6,5015217.935,10000000,24689,0,0,0,0,132,156,0.230241614,0.230241614,0,1770,172.0,494.4208733,244452.0,0,0,0,1,0,0,0,0,1,186.3333333,75.66666667,297.0,132,0,0,0,0,0,0,6,454,6,1782,8192,946,5,20,52273.5,40645.20489,81014,23533,10000000.0,3972.525897,10000000,10000000,BENIGN
80,120348,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,96611.49334,74.78312893,15043.5,39186.20992,111839,17,7694,3847.0,4722.059085,7186,508,120282,24056.4,49179.19632,111839,17,0,0,0,0,72,132,24.92770964,49.85541928,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
443,5611644,6,3,611,166,517,0,101.8333333,204.3050823,160,0,55.33333333,90.69362344,138.4620977,1.603808082,701455.5,1723051.033,4948618,4,5611644,1122328.8,2191382.051,5027908,4,630723,315361.5,261860.733,500525,130198,0,0,0,0,132,72,1.069205388,0.534602694,0,517,77.7,161.9966049,26242.9,0,0,0,1,0,0,0,0,0,86.33333333,101.8333333,55.33333333,132,0,0,0,0,0,0,6,611,3,166,8192,60,5,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,82076211,9,5,62,11607,20,0,6.888888889,5.30199124,7215,0,2321.4,3327.769794,142.1727424,0.170573176,6313554.692,21400000.0,77600000,1,80800000,10100000.0,27300000.0,77600000,1,1274825,318706.25,636717.9467,1273783,4,0,0,0,0,192,112,0.109654185,0.060918991,0,7215,778.3333333,2107.034872,4439595.952,0,0,0,0,1,0,0,0,0,833.9285714,6.888888889,2321.4,192,0,0,0,0,0,0,9,62,5,11607,256,229,7,20,3235962.0,0.0,3235962,3235962,77600000.0,0.0,77600000,77600000,DDoS
80,595007,3,5,26,11601,20,0,8.666666667,10.26320288,5840,0,2320.2,2436.833027,19540.94658,13.44521997,85001.0,222496.7529,589561,3,5084,2542.0,3590.688235,5081,3,594689,148672.25,293933.869,589561,159,0,0,0,0,72,112,5.04195749,8.403262483,0,5840,1291.888889,2110.95076,4456113.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
56786,74262201,6,9,11607,62,5840,0,1934.5,2375.523332,20,0,6.888888889,5.30199124,157.1324286,0.201987011,5304442.929,18200000.0,68400000,1,74300000,14900000.0,33000000.0,73800000,150,73800000,9228879.25,24000000.0,68400000,1,0,0,0,0,132,192,0.080794804,0.121192207,0,5840,729.6875,1676.323028,2810058.896,0,0,0,0,1,1,0,0,1,778.3333333,1934.5,6.888888889,132,0,0,0,0,0,0,6,11607,9,62,229,256,4,20,27229.0,0.0,27229,27229,36900000.0,44500000.0,68400000,5417689,BENIGN
80,5976048,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,4.016032,0.669338667,1992016.0,3449624.269,5975299,348,5976048,1992016.0,3449624.269,5975299,348,0,0.0,0.0,0,0,0,0,0,0,80,0,0.669338667,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,749.0,0.0,749,749,5975299.0,0.0,5975299,5975299,DDoS
53,765,2,2,104,224,52,52,52.0,0.0,112,112,112.0,0.0,428758.1699,5228.75817,255.0,397.3059275,713,3,49,49.0,0.0,49,49,3,3.0,0.0,3,3,0,0,0,0,64,64,2614.379085,2614.379085,52,112,76.0,32.86335345,1080.0,0,0,0,0,0,0,0,0,1,95.0,52.0,112.0,64,0,0,0,0,0,0,2,104,2,224,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,75871,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,153246.9587,118.6223985,9483.875,25219.68027,71826,16,3679,1839.5,2532.149383,3630,49,75811,15162.2,31715.36649,71826,16,0,0,0,0,72,132,39.54079951,79.08159903,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,1198310,3,3,26,11601,20,0,8.666666667,10.26320288,11595,0,3867.0,6692.644993,9702.831488,5.007051598,239662.0,528088.6876,1184278,12,13995,6997.5,9878.98884,13983,12,1197947,598973.5,827745.562,1184278,13669,0,0,0,0,72,72,2.503525799,2.503525799,0,11595,1661.0,4380.487987,19200000.0,0,0,0,1,0,0,0,0,1,1937.833333,8.666666667,3867.0,72,0,0,0,0,0,0,3,26,3,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
443,118800744,563,885,12412,1470868,1668,0,22.04618117,128.2181943,4290,0,1661.99774,736.6659668,12485.44369,12.18847586,82101.41258,2179737.079,58900000,0,119000000,211389.2242,3497891.42,58900000,3,119000000,134291.6493,2791031.789,59000000,0,0,0,0,0,11272,17712,4.73902756,7.449448296,0,4290,1023.657695,988.6955712,977518.9325,0,0,0,1,0,0,0,0,1,1024.364641,22.04618117,1661.99774,11272,0,0,0,0,0,0,563,12412,885,1470868,8192,627,562,20,706011.5,877221.8235,1326301,85722,58700000.0,379217.8312,58900000,58400000,BENIGN
80,1258461,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,9243.830361,6.356970935,179780.1429,475141.6944,1257300,3,930,465.0,653.3666658,927,3,1258402,314600.5,628466.4656,1257300,5,0,0,0,0,72,112,2.383864101,3.973106834,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,1003683,3,5,26,11607,20,0,8.666666667,10.26320288,8675,0,2321.4,3769.536019,11590.31288,7.970644118,143383.2857,378973.8231,1002815,4,706,353.0,431.3351365,658,48,1003639,250909.75,501270.2765,1002815,4,0,0,0,0,72,112,2.988991544,4.981652574,0,8675,1292.555556,2931.429562,8593279.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,77034987,8,4,56,11601,20,0,7.0,5.656854249,8760,0,2900.25,4128.319301,151.3208537,0.155773376,7003180.636,21700000.0,72300000,2,77000000,11000000.0,27100000.0,72300000,2,28895,9631.666667,15816.60625,27895,445,0,0,0,0,172,92,0.103848917,0.051924459,0,8760,897.1538462,2488.507044,6192667.308,0,0,0,0,1,0,0,0,0,971.9166667,7.0,2900.25,172,0,0,0,0,0,0,8,56,4,11601,256,229,6,20,4707845.0,0.0,4707845,4707845,72300000.0,0.0,72300000,72300000,DDoS
80,22426,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2189.772933,518460.7152,401.3198965,2803.25,5923.811701,16875,3,17071,8535.5,12066.77722,17068,3,22233,4446.6,7359.738093,17084,46,0,0,0,0,72,132,133.7732988,267.5465977,0,5840,1162.7,1911.59573,3654198.233,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,1790148,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,6498.345388,3.910291216,298358.0,730546.1295,1789579,5,506,253.0,332.3401872,488,18,1790120,596706.6667,1033057.778,1789579,5,0,0,0,0,72,92,1.675839093,2.234452124,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,10164888,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.361068809,0.393511468,3388296.0,5867838.283,10200000,3,10200000,3388296.0,5867838.283,10200000,3,0,0.0,0.0,0,0,0,0,0,0,80,0,0.393511468,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,996.0,0.0,996,996,10200000.0,0.0,10200000,10200000,DDoS
80,129788,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,89584.55327,69.34385305,16223.5,37544.45335,107415,3,21008,10504.0,14850.65662,21005,3,129609,25921.8,46441.45201,107415,48,0,0,0,0,72,132,23.11461768,46.22923537,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
63529,100921931,7,9,11613,62,4380,0,1659.0,2117.072113,20,0,6.888888889,5.30199124,115.6834782,0.158538385,6728128.733,23800000.0,92300000,1,101000000,16800000.0,40900000.0,100000000,3,100000000,12500000.0,32400000.0,92300000,1,0,0,0,0,152,192,0.069360544,0.089177842,0,4380,687.1176471,1543.785926,2383274.985,0,0,0,0,1,1,0,0,1,730.0625,1659.0,6.888888889,152,0,0,0,0,0,0,7,11613,9,62,229,256,5,20,16009.0,0.0,16009,16009,50100000.0,59700000.0,92300000,7940070,BENIGN
80,98654342,9,4,62,11601,20,0,6.888888889,5.30199124,10135,0,2900.25,4871.82583,118.2208483,0.131773217,8221195.167,27100000.0,94300000,1,97600000,12200000.0,33200000.0,94300000,1,1082994,360998.0,622069.0899,1079299,202,0,0,0,0,192,92,0.091227612,0.040545605,0,10135,833.5,2705.044255,7317264.423,0,0,0,0,1,0,0,0,0,897.6153846,6.888888889,2900.25,192,0,0,0,0,0,0,9,62,4,11601,256,229,7,20,3255894.0,0.0,3255894,3255894,94300000.0,0.0,94300000,94300000,DDoS
80,5150377,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,4.659853055,0.776642176,1716792.333,2973005.167,5149723,312,5150377,1716792.333,2973005.167,5149723,312,0,0.0,0.0,0,0,0,0,0,0,80,0,0.776642176,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,654.0,0.0,654,654,5149723.0,0.0,5149723,5149723,DDoS
80,9704785,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.09125859,0.515209765,2426196.25,4852004.505,9704203,3,9704785,2426196.25,4852004.505,9704203,3,0,0.0,0.0,0,0,0,0,0,0,100,0,0.515209765,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,582.0,0.0,582,582,9704203.0,0.0,9704203,9704203,DDoS
80,797075,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,14587.08403,11.29128376,99634.375,270709.5247,769195,16,27449,13724.5,19299.06538,27371,78,796917,159383.4,341101.1682,769195,16,0,0,0,0,72,132,3.763761252,7.527522504,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
60775,6474531,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,5.560248302,0.92670805,1294906.2,2879843.625,6446504,3,0,0.0,0.0,0,0,6453037,1613259.25,3222164.072,6446504,3,0,0,0,0,20,100,0.154451342,0.772256709,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,28027.0,0.0,28027,28027,6446504.0,0.0,6446504,6446504,BENIGN
80,70419885,8,4,56,11601,20,0,7.0,5.656854249,8760,0,2900.25,4128.319301,165.5356296,0.170406413,6401807.727,17900000.0,59300000,1,70400000,10100000.0,22100000.0,59300000,1,45832,15277.33333,25788.14878,45054,186,0,0,0,0,172,92,0.113604275,0.056802138,0,8760,897.1538462,2488.507044,6192667.308,0,0,0,0,1,0,0,0,0,971.9166667,7.0,2900.25,172,0,0,0,0,0,0,8,56,4,11601,256,229,6,20,1011.0,0.0,1011,1011,35200000.0,34100000.0,59300000,11100000,DDoS
80,1270594,3,4,26,11601,20,0,8.666666667,10.26320288,10220,0,2900.25,4922.508194,9150.838112,5.509234264,211765.6667,506850.7745,1246203,38,24164,12082.0,15659.58678,23155,1009,1270542,423514.0,712570.2951,1246203,189,0,0,0,0,72,92,2.361100399,3.148133865,0,10220,1453.375,3574.535052,12800000.0,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53,217,2,2,64,204,32,32,32.0,0.0,102,102,102.0,0.0,1235023.041,18433.17972,72.33333333,84.45314283,166,2,49,49.0,0.0,49,49,2,2.0,0.0,2,2,0,0,0,0,80,80,9216.589862,9216.589862,32,102,60.0,38.34057903,1470.0,0,0,0,0,0,0,0,0,1,75.0,32.0,102.0,80,0,0,0,0,0,0,2,64,2,204,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,81283072,9,5,62,11607,20,0,6.888888889,5.30199124,8675,0,2321.4,3769.536019,143.5600269,0.172237585,6252544.0,19400000.0,70100000,1,80200000,10000000.0,24500000.0,70100000,1,1052638,263159.5,525621.139,1051591,4,0,0,0,0,192,112,0.110724162,0.061513423,0,8675,778.3333333,2309.850696,5335410.238,0,0,0,0,1,0,0,0,0,833.9285714,6.888888889,2321.4,192,0,0,0,0,0,0,9,62,5,11607,256,229,7,20,1198.0,0.0,1198,1198,40100000.0,42500000.0,70100000,10100000,DDoS
80,1469973,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,7913.750797,5.442276831,209996.1429,555204.2662,1469081,4,604,302.0,401.6366517,586,18,1469926,367481.5,734399.716,1469081,4,0,0,0,0,72,112,2.040853812,3.401423019,0,10135,1292.555556,3350.634907,11200000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,75045773,8,5,56,11607,20,0,7.0,5.656854249,8675,0,2321.4,3769.536019,155.4118178,0.173227611,6253814.417,20600000.0,71700000,3,73200000,10500000.0,27000000.0,71700000,123,1857123,464280.75,927898.8953,1856129,3,0,0,0,0,172,112,0.106601607,0.066626004,0,8675,833.5,2386.768615,5696664.423,0,0,0,0,1,0,0,0,0,897.6153846,7.0,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,1444667.0,0.0,1444667,1444667,71700000.0,0.0,71700000,71700000,DDoS
80,1934959,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,15.50420448,2.58403408,483739.75,967077.5409,1934356,1,1934959,483739.75,967077.5409,1934356,1,0,0.0,0.0,0,0,0,0,0,0,100,0,2.58403408,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,11156,3,5,26,11601,20,0,8.666666667,10.26320288,4380,0,2320.2,2207.341206,1042219.433,717.1029043,1593.714286,3589.665199,9714,86,9907,4953.5,6868.128166,9810,97,11060,2765.0,4789.613137,9935,86,0,0,0,0,72,112,268.9135891,448.1893152,0,4380,1291.888889,1980.710254,3923213.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53,30952,2,2,74,154,37,37,37.0,0.0,77,77,77.0,0.0,7366.244508,129.2323598,10317.33333,17825.99244,30901,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,40,64,64.61617989,64.61617989,37,77,53.0,21.9089023,480.0,0,0,0,0,0,0,0,0,1,66.25,37.0,77.0,40,0,0,0,0,0,0,2,74,2,154,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
20616,2634861,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,13.66295983,2.277159972,526972.2,1157218.373,2596984,1,0,0.0,0.0,0,0,2621965,655491.25,1294382.032,2596984,1,0,0,0,0,20,100,0.379526662,1.89763331,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
35830,9026546,1,6,6,36,6,6,6.0,0.0,6,6,6.0,0.0,4.652942554,0.775490426,1504424.333,3668654.862,8993019,1,0,0.0,0.0,0,0,9008757,1801751.4,4020044.806,8993019,1,0,0,0,0,20,120,0.110784347,0.664706079,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,6,6.857142857,6.0,6.0,20,0,0,0,0,0,0,1,6,6,36,229,0,0,20,33527.0,0.0,33527,33527,8993019.0,0.0,8993019,8993019,BENIGN
80,699703,3,5,26,11607,20,0,8.666666667,10.26320288,10220,0,2321.4,4455.182578,16625.62544,11.43342247,99957.57143,264081.9463,698839,3,649,324.5,383.9589822,596,53,699633,174908.25,349287.2727,698839,3,0,0,0,0,72,112,4.287533425,7.145889041,0,10220,1292.555556,3378.299021,11400000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,418760,3,4,602,917,602,0,200.6666667,347.5648621,917,0,229.25,458.5,3627.376063,16.71601872,69793.33333,107599.4314,208708,4,208882,104441.0,147544.901,208771,111,210063,70021.0,120268.0833,208893,4,0,0,0,0,104,136,7.164008024,9.552010698,0,917,189.875,361.5191904,130696.125,0,0,0,1,0,0,0,0,1,217.0,200.6666667,229.25,104,0,0,0,0,0,0,3,602,4,917,29200,4982,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,840264,13,10,873,5667,241,0,67.15384615,84.56047752,2058,0,566.7,778.6058838,7783.268116,27.37234964,38193.81818,75011.13548,329502,3,840264,70022.0,98160.98758,329502,3,642001,71333.44444,123239.1992,376337,3,0,0,0,0,272,212,15.47132806,11.90102158,0,2058,272.5,552.8508723,305644.087,0,0,0,1,0,0,0,0,0,284.3478261,67.15384615,566.7,272,0,0,0,0,0,0,13,873,10,5667,8192,118,12,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
